row, lat0, lon0, lat1, lon1, lat2, lon2, lat3, lon3, sil_score
4286, 4.21875, 267.1875,4.21875, 270.0,7.03125, 267.1875,7.03125, 270.0, -0.12317977004176861
4287, 4.21875, 270.0,4.21875, 272.8125,7.03125, 270.0,7.03125, 272.8125, -0.12311979595422877
4288, 4.21875, 272.8125,4.21875, 275.625,7.03125, 272.8125,7.03125, 275.625, -0.12017637405100821
4289, 4.21875, 275.625,4.21875, 278.4375,7.03125, 275.625,7.03125, 278.4375, -0.11441480590920824
4290, 4.21875, 278.4375,4.21875, 281.25,7.03125, 278.4375,7.03125, 281.25, -0.11462740005383502
4291, 4.21875, 281.25,4.21875, 284.0625,7.03125, 281.25,7.03125, 284.0625, -0.08874574166541103
4292, 4.21875, 284.0625,4.21875, 286.875,7.03125, 284.0625,7.03125, 286.875, -0.08348992349647576
4293, 4.21875, 286.875,4.21875, 289.6875,7.03125, 286.875,7.03125, 289.6875, -0.07749044194048404
4294, 4.21875, 289.6875,4.21875, 292.5,7.03125, 289.6875,7.03125, 292.5, -0.08403442230686729
4295, 4.21875, 292.5,4.21875, 295.3125,7.03125, 292.5,7.03125, 295.3125, -0.0904706408712707
4296, 4.21875, 295.3125,4.21875, 298.125,7.03125, 295.3125,7.03125, 298.125, -0.07653535903824966
4297, 4.21875, 298.125,4.21875, 300.9375,7.03125, 298.125,7.03125, 300.9375, -0.06453214089394539
4298, 4.21875, 300.9375,4.21875, 303.75,7.03125, 300.9375,7.03125, 303.75, -0.06925523890873377
4299, 4.21875, 303.75,4.21875, 306.5625,7.03125, 303.75,7.03125, 306.5625, -0.06905700980210633
4300, 4.21875, 306.5625,4.21875, 309.375,7.03125, 306.5625,7.03125, 309.375, -0.06128027120861633
4301, 4.21875, 309.375,4.21875, 312.1875,7.03125, 309.375,7.03125, 312.1875, -0.07328521992887532
4302, 4.21875, 312.1875,4.21875, 315.0,7.03125, 312.1875,7.03125, 315.0, -0.07175591898689906
4303, 4.21875, 315.0,4.21875, 317.8125,7.03125, 315.0,7.03125, 317.8125, -0.07514147797416214
4304, 4.21875, 317.8125,4.21875, 320.625,7.03125, 317.8125,7.03125, 320.625, -0.07466135992580092
4305, 4.21875, 320.625,4.21875, 323.4375,7.03125, 320.625,7.03125, 323.4375, -0.07345081289379804
4306, 4.21875, 323.4375,4.21875, 326.25,7.03125, 323.4375,7.03125, 326.25, -0.07821580241892608
4307, 4.21875, 326.25,4.21875, 329.0625,7.03125, 326.25,7.03125, 329.0625, -0.08759757653460228
4308, 4.21875, 329.0625,4.21875, 331.875,7.03125, 329.0625,7.03125, 331.875, -0.09235054947278168
4309, 4.21875, 331.875,4.21875, 334.6875,7.03125, 331.875,7.03125, 334.6875, -0.09445243120910583
